account	job	prebill	Site	name	GLCode	AFE	PO	Rep	description	startdate	stopdate	price	rate	
Saratoga Resources Inc	5000001	Yes	Grand Bay	BWA, Alvarion SU Remote	4043050000000			tracyp	Grand Bay TB1	2007-02-22		0.00	
Saratoga Resources Inc	5000001	Yes	Grand Bay	Switch, Ethernet 8 Port	4043050000000			tracyp	Grand Bay Comp Station	2007-02-22		0.00	
Saratoga Resources Inc	5001843	No	Little Bay	Phone Number, Houma	4045050000050			tracyp	9857728512	2011-01-05		0.00	
Saratoga Resources Inc	5001843	No	Little Bay	VSAT Dish, 1.2M Fixed	4043050000000			tracyp		2011-01-05		0.00	
Saratoga Resources Inc	5001843	No	Little Bay	VSAT Terminal Standard	4013050000000			tracyp	VSAT-1247	2011-01-05		0.00	
Saratoga Resources Inc	5001843	No	Little Bay	Space Segment 512/128	4013050000000			tracyp		2011-01-05		975.00	Month
Saratoga Resources Inc	5001843	No	Little Bay	Phone Number, Houma	4045050000050			tracyp	9857728511	2011-01-05		0.00	
Seamar Divers International	5002352	No	M/V Shane	Phone Number, Houston-TM	4045055000050			shawno	2818546807	2011-06-27	2011-07-09	0.00	
Seamar Divers International	5002352	No	M/V Shane	Phone Number, Houston-TM	4045055000050			shawno	2818546806	2011-06-27	2011-07-09	0.00	
Seamar Divers International	5002352	No	M/V Shane	VSAT Dish, KVH V7-TM	4043055000000			shawno		2011-06-27	2011-07-09	0.00	
Seamar Divers International	5002352	No	M/V Shane	Space Segment 256/128-TM	4013055000000			shawno		2011-06-27	2011-07-09	150.00	Day
Seamar Divers International	5002352	No	M/V Shane	VSAT Terminal Standard	4013050000000			shawno	VSAT-5012	2011-06-27	2011-07-09	0.00	
Shelf Workboats LLC	5002126	Yes	MV Shelf Achiever	Satellite Phone, MSAT G2-TM	4043055000000			shawno	8777013405	2011-03-01		65.00	Month
Shelf Workboats LLC	5002126	Yes	MV Shelf Achiever	Call Barring-TM	4045055000050			shawno		2011-03-01		12.00	Month
Smith Production	5002353	No	Rig	Fax Machine	4043050000000			jerrelb		2011-06-24	2011-07-06	10.00	day
Smith Production	5002353	No	Rig	VSAT Terminal Standard	4013050000000			jerrelb	vsat 1302	2011-06-24	2011-07-06	0.00	
Smith Production	5002353	No	Rig	VSAT Dish, 1.2M Fixed	4043050000000			jerrelb		2011-06-24	2011-07-06	0.00	
Smith Production	5002353	No	Rig	Space Segment 512/128	4013050000000			jerrelb		2011-06-24	2011-07-06	50.00	day
Smith Production	5002353	No	Rig	Phone Number, Lafayette	4045050000050			jerrelb	3378061331	2011-06-24	2011-07-06	0.00	
Smith Production	5002353	No	Rig	Phone Number, Lafayette	4045050000050			jerrelb	3378061332	2011-06-24	2011-07-06	0.00	
Sojitz Energy Venture, Inc.	5000178	Yes	VR 70	Satellite Phone, Irridium	4043050000000			shawno	Customer owned 300214010431340	2007-09-15		0.00	
Sojitz Energy Venture, Inc.	5000178	Yes	VR 70	Phone Number, Iridium	4045050000050			shawno	Direct dial 985-354-0212 881621415753	2007-09-15		40.00	Month
Sojitz Energy Venture, Inc.	5000179	Yes	VR 86	Satellite Phone, Irridium	4043050000000			shawno	customer owned 300214010435400	2007-09-15		0.00	
Sojitz Energy Venture, Inc.	5000179	Yes	VR 86	Phone Number, Iridium	4045050000050			shawno	Direct dial 985-354-0214 881621415755	2007-09-15		40.00	Month
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	VSAT Terminal Standard	4013050000000			shawno	VSAT-1272	2011-03-10		0.00	
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	Fax Machine	4043050000000			shawno	FAX-2134	2011-03-10		0.00	
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	Wireless, Access Point	4043050000000			shawno		2011-03-10		0.00	
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	VSAT Dish, 1.2M Fixed	4043050000000			shawno		2011-03-10		0.00	
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	Space Segment 256/128	4013050000000			shawno		2011-03-10		80.00	Day
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	Phone Number, Lafayette	4045050000050			shawno	3378061265	2011-03-10		0.00	
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	Phone Number, Lafayette	4045050000050			shawno	3378061264	2011-03-10		0.00	
Sojitz Energy Venture, Inc.	5001987	No	LB Joni	Phone Number, Lafayette	4045050000050			shawno	3378061266	2011-03-10		0.00	
Southeast Texas New Horizons	5001940	No	Office	Voice and Internet service	4043050000000			admin		2011-01-01		1915.10	Month
Spence Rig Telephones	5001685	No	SRT #3	VSAT Terminal Standard	4013050000000			johnp	VSAT-1267	2010-10-02		0.00	
Spence Rig Telephones	5001685	No	SRT #3	Phone Number, Houston	4045050000050			johnp	8324614621	2010-10-02		0.00	
Spence Rig Telephones	5001685	No	SRT #3	Phone Number, Houston	4045050000050			johnp	8324614622	2010-10-02		0.00	
Spence Rig Telephones	5001685	No	SRT #3	Space Segment 512/128	4013050000000			johnp		2010-10-02		20.00	Day
Spence Rig Telephones	5001685	No	SRT #3	VSAT Dish, 1.2M Fixed	4043050000000			johnp		2010-10-02		0.00	
Spence Rig Telephones	5001686	No	SRT#4	Phone Number, Houston	4045050000050			johnp	8324614585	2010-10-29		0.00	
Spence Rig Telephones	5001686	No	SRT#4	Phone Number, Houston	4045050000050			johnp	8324614584	2010-10-29		0.00	
Spence Rig Telephones	5001686	No	SRT#4	Space Segment 512/128	4013050000000			johnp		2010-10-29		20.00	Day
Spence Rig Telephones	5001686	No	SRT#4	VSAT Terminal Standard	4013050000000			johnp	VSAT-1268	2010-10-29		0.00	
Spence Rig Telephones	5001686	No	SRT#4	VSAT Dish, 1.2M Fixed	4043050000000			johnp		2010-10-29		0.00	
Spence Rig Telephones	5001731	No	SRT #5	Space Segment 512/128	4013050000000			johnp		2010-10-27		0.00	
Spence Rig Telephones	5001731	No	SRT #5	VSAT Dish, 1.2M Fixed	4043050000000			johnp		2010-10-27		0.00	
Spence Rig Telephones	5001731	No	SRT #5	Space Segment 1024/512	4013050000000			johnp		2010-10-29		40.00	Day
Spence Rig Telephones	5002387	No	SRT #2	Phone Number, Houston	4045050000050			johnp	8324614588	2011-07-11		5.00	day
Spence Rig Telephones	5002387	No	SRT #2	Phone Number, Houston	4045050000050			johnp	8324614587	2011-07-11		5.00	day
Spence Rig Telephones	5002387	No	SRT #2	Phone Number, Houston	4045050000050			johnp	8324614582	2011-07-11		5.00	day
Spence Rig Telephones	5002387	No	SRT #2	Phone Number, Houston	4045050000050			johnp	8324614581	2011-07-11		5.00	day
Spence Rig Telephones	5002387	No	SRT #2	Space Segment 1024/512	4013050000000			johnp		2011-07-11		35.00	Day
Spence Rig Telephones	5002387	No	SRT #2	VSAT Terminal Standard	4013050000000			johnp	VSAT-1253	2011-07-11		10.00	Day
Spence Rig Telephones	5002387	No	SRT #2	VSAT Dish, 1.2M Fixed	4043050000000			johnp		2011-07-11		0.00	
Sunland Construction	5002173	No	Beeville TX	Phone Number, Houston	4045050000050			jerrelb	2819210713	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Phone Number, Houston	4045050000050			jerrelb	2819210714	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Fax Machine	4043050000000			jerrelb	FAX-2124	2011-04-05		10.00	Day
Sunland Construction	5002173	No	Beeville TX	Fax Machine	4043050000000			jerrelb	FAX-2142	2011-04-05		10.00	Day
Sunland Construction	5002173	No	Beeville TX	VSAT Terminal Standard	4013050000000			jerrelb	VSAT-1272	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	VSAT Dish, 1.2M Fixed	4043050000000			jerrelb		2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Phone Number, Houston	4045050000050			jerrelb	2819210710	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Phone Number, Houston	4045050000050			jerrelb	2819210711	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Phone Number, Houston	4045050000050			jerrelb	2819210712	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Phone Number, Houston	4045050000050			jerrelb	2819210715	2011-04-05		0.00	
Sunland Construction	5002173	No	Beeville TX	Space Segment 768/384	4013050000000			jerrelb		2011-04-05		70.00	Day
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421334 MST3114	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3114 337-889-0419 881641421334	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421338 MST3115	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421330 MST3116	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3116 337-889-0422 881641421330	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3117 337-889-0421 881641421331	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421331 MST 3117	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421342 MST3118	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3118 337-889-0416 881641421342	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881941421347 MST3120	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3119 337-889-0415 881641421343	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3120 337-889-0412 881641421347	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421332 MST3121	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421335 MST3123	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3122 337-889-0414 881641421345	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421345 MST3122	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421349 MST3125	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3124 337-889-0413 881641421346	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3125 337-889-0411 881641421349	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3115 337-889-0417 881641421338	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421343 MST3119	2010-07-09		0.00	
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3121 337-889-0420 881641421332	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Phone Number, Iridium	4045050000050			stevel	MST 3123 337-889-0418 881641421335	2010-07-09		50.00	Month
Superior Energy Services	5001573	No	Broussard	Satellite Phone, Irridium	4043050000000			stevel	881641421346 MST3124	2010-07-09		0.00	
Swift Energy operators	5002361	No	Basic rig 14	VSAT Terminal Standard	4013050000000		AFE 11665	tracyp		2011-06-01	2011-07-18	0.00	
Swift Energy operators	5002361	No	Basic rig 14	Phone Number, Houma	4045050000050		AFE 11665	tracyp	985-772-8522	2011-06-01	2011-07-18	0.00	
Swift Energy operators	5002361	No	Basic rig 14	Phone Number, Houma	4045050000050		AFE 11665	tracyp	985-772-8523	2011-06-01	2011-07-18	0.00	
Swift Energy operators	5002361	No	Basic rig 14	Space Segment 512/128	4013050000000		AFE 11665	tracyp	Split evenly with Basic on job 5002216	2011-06-01	2011-07-18	47.50	day
Tana Exploration Company LLC	5002328	Yes	EC 328	Fax Machine	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002328	Yes	EC 328	Phone Number, Lafayette	4045050000050			stevel	Voice 3378061268	2011-06-01		0.00	
Tana Exploration Company LLC	5002328	Yes	EC 328	Space Segment 512/128	4013050000000			stevel		2011-06-01		950.00	Month
Tana Exploration Company LLC	5002328	Yes	EC 328	Phone Number, Lafayette	4045050000050			stevel	Fax 3378061269	2011-06-01		0.00	
Tana Exploration Company LLC	5002328	Yes	EC 328	VSAT Terminal Standard	4013050000000			stevel	VSAT-1101	2011-06-01		0.00	
Tana Exploration Company LLC	5002328	Yes	EC 328	VSAT Dish, 1.2M Fixed	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002329	Yes	MP 242	Fax Machine	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002329	Yes	MP 242	Phone Number, Lafayette	4045050000050			stevel	Fax 3372059034	2011-06-01		0.00	
Tana Exploration Company LLC	5002329	Yes	MP 242	Phone Number, Lafayette	4045050000050			stevel	3372050917	2011-06-01		0.00	
Tana Exploration Company LLC	5002329	Yes	MP 242	Phone Number, Lafayette	4045050000050			stevel	3372050916	2011-06-01		0.00	
Tana Exploration Company LLC	5002329	Yes	MP 242	Space Segment 1024/512	4013050000000			stevel		2011-06-01		2300.00	Month
Tana Exploration Company LLC	5002329	Yes	MP 242	VSAT Dish, 1.2M Fixed	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002329	Yes	MP 242	VSAT Terminal Standard	4013050000000			stevel	Modem: 120180	2011-06-01		0.00	
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	VSAT Terminal Standard-TM	4013055000000			stevel	2nd VSAT Modem 116444	2011-06-22			
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	VSAT Dish, 1.2M Fixed-TM	4043055000000			stevel	2nd VSAT	2011-06-22			
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	Space Segment 512/256-TM	4013055000000			stevel	2nd VSAT	2011-06-22		1050.00	month
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	Phone Number, Lafayette	4045050000050			stevel	3372050908	2011-06-01		0.00	
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	Space Segment 1024/512	4013050000000			stevel		2011-06-01		2300.00	month
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	Fax Machine	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	Phone Number, Vendor Provided	4045050000050			stevel	Fax 3372059001	2011-06-01		0.00	
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	Phone Number, Lafayette	4045050000050			stevel	3372050909	2011-06-01		0.00	
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	VSAT Dish, 1.2M Fixed	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002330	Yes	Timbalier Bay	VSAT Terminal Standard	4013050000000			stevel	Modem: 115872	2011-06-01		0.00	
Tana Exploration Company LLC	5002331	Yes	WD 62	Phone Number, Vendor Provided	4045050000050			stevel	Fax 3372059028	2011-06-01		0.00	
Tana Exploration Company LLC	5002331	Yes	WD 62	Phone Number, Lafayette	4045050000050			stevel	337-769-6153 has this line forwarded to it. 3372050888	2011-06-01		0.00	
Tana Exploration Company LLC	5002331	Yes	WD 62	Space Segment 512/256	4013050000000			stevel		2011-06-01		2000.00	Month
Tana Exploration Company LLC	5002331	Yes	WD 62	VSAT Terminal Standard	4013050000000			stevel	Modem: 114775	2011-06-01		0.00	
Tana Exploration Company LLC	5002331	Yes	WD 62	VSAT Dish, 1.2M Fixed	4043050000000			stevel		2011-06-01		0.00	
Tana Exploration Company LLC	5002331	Yes	WD 62	Phone Number, Lafayette	4045050000050			stevel	3372050889	2011-06-01		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	Phone Number, Houma-TM	4045055000050			stevel	985-346-5038  	2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	VSAT Terminal Standard-TM	4013055000000			stevel		2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	VSAT dish, Azimuth .85m-TM	4043055000000			stevel		2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	Phone Number, Houma-TM	4045055000050			stevel	985-346-5039    	2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	Space Segment 256/128-TM	4013055000000			stevel		2011-07-21		150.00	day
Tana Exploration Company LLC	5002397	No	Work Barge	Phone Number, Houma-TM	4045055000050			stevel	985-346-5040 	2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	TVRO Antenna-TM	4043055000000			stevel		2011-07-21		30.00	day
Tana Exploration Company LLC	5002397	No	Work Barge	TVRO Controller-TM	4043055000000			stevel		2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	2-Way Radio, VHF Mobile-TM	4043055000000			stevel		2011-07-21		10.00	day
Tana Exploration Company LLC	5002397	No	Work Barge	Fax Machine-TM	4043055000000			stevel		2011-07-21		0.00	
Tana Exploration Company LLC	5002397	No	Work Barge	Satellite TV, DirecTV-TM	4013055000000			stevel		2011-07-21		0.00	
TanMar	5002415	No	Coastal 20	VSAT Dish, 1.2M Fixed-TM	4043055000000			tateh		2011-07-26		0.00	
TanMar	5002415	No	Coastal 20	Phone Number, Lafayette	4045050000050			tateh	337-806-1339	2011-07-26		0.00	
TanMar	5002415	No	Coastal 20	Phone Number, Vendor Provided	4045050000050			tateh		2011-07-26		8.00	Day
TanMar	5002415	No	Coastal 20	Space Segment 256/128	4013050000000			tateh		2011-07-26		75.00	Day
TanMar	5002415	No	Coastal 20	VSAT Terminal Standard-TM	4013055000000			tateh		2011-07-26		0.00	
TanMar	5002415	No	Coastal 20	Phone Number, Lafayette	4045050000050			tateh	337-806-1340 Fax	2011-07-26		0.00	
TanMar	5002415	No	Coastal 20	Phone Number, Lafayette-TM	4045055000050			tateh	337-806-1341	2011-07-26		0.00	
TanMar	5002415	No	Coastal 20	Phone Number, Lafayette-TM	4045055000050			tateh	337-806-1342 fax	2011-07-26		0.00	
TanMar	5002415	No	Coastal 20	2-Way Radio, VHF Hand Held-TM	4043055000000			tateh		2011-07-26		8.00	day
Team One logistics	5000712	No	Lafayette	Phone Number, Iridium	4045050000050			tracyp	881641440064	2008-08-26		50.00	Month
Team One logistics	5000712	No	Lafayette	Airtime, Irridium	4045050000050			tracyp		2008-08-26		1.45	Minute
Tepsco	5002312	No	Lyssy Station	Phone Number, Houston	4045050000050			davids	2819210758	2011-06-14			
Tepsco	5002312	No	Lyssy Station	Phone Number, Houston	4045050000050			davids	2819210757	2011-06-14		0.00	
Tepsco	5002312	No	Lyssy Station	Broadband Wireless Terminal	4013050000000			davids	BBW-1252	2011-06-14		0.00	
Tepsco	5002312	No	Lyssy Station	Broadband Bandwith 1.5M x 1.5M	4013050000000			davids		2011-06-14		1200.00	month
Triad Response Group	5002235	No	MV Perservence	Talkgroup, MSAT G2-TM	4043055000000			tracyp	MTID 157520 ESN 16409823, 866-292-7704	2011-05-06		138.95	monthly
Trinity Liftboat Services LLC	5001930	No	Liftboat #3	Phone Number, Lafayette	4045050000050			shawno	3378061284	2011-02-14		0.00	
Trinity Liftboat Services LLC	5001930	No	Liftboat #3	Phone Number, Lafayette	4045050000050			shawno	3378061285	2011-02-14		0.00	
Trinity Liftboat Services LLC	5001930	No	Liftboat #3	Space Segment 512/128	4013050000000			shawno		2011-02-14		40.00	Day
Trinity Liftboat Services LLC	5001930	No	Liftboat #3	VSAT Terminal Standard	4013050000000			shawno	VSAT-1194	2011-02-14		25.00	Day
Trinity Liftboat Services LLC	5001977	No	Liftboat #4	Phone Number, Lafayette	4045050000050			shawno	3378061263	2011-03-04		0.00	
Trinity Liftboat Services LLC	5001977	No	Liftboat #4	Phone Number, Lafayette	4045050000050			shawno	3378061262	2011-03-04		0.00	
Trinity Liftboat Services LLC	5001977	No	Liftboat #4	Space Segment 512/128	4013050000000			shawno		2011-03-04		40.00	Day
Trinity Liftboat Services LLC	5001977	No	Liftboat #4	VSAT Terminal Standard	4013050000000			shawno	VSAT-	2011-03-04		25.00	Day
Trinity Liftboat Services LLC	5001977	No	Liftboat #4	VSAT Dish, .96M Auto-Acquire	4043050000000			shawno		2011-03-04		0.00	
Trinity Liftboat Services LLC	5002291	No	Liftboat #5	VSAT Dish, 1.2M Auto-Acquire	4043050000000		02240-T5	shawno	pole mount	2011-06-09		0.00	
Trinity Liftboat Services LLC	5002291	No	Liftboat #5	VSAT Terminal Standard	4013050000000		02240-T5	shawno	VSAT-1007	2011-06-09		15.00	day
Trinity Liftboat Services LLC	5002291	No	Liftboat #5	Space Segment 512/128	4013050000000		02240-T5	shawno		2011-06-09		40.00	day
Trinity Liftboat Services LLC	5002291	No	Liftboat #5	Phone Number, Lafayette	4045050000050		02240-T5	shawno	3378061297	2011-06-09		0.00	
Trinity Liftboat Services LLC	5002291	No	Liftboat #5	Phone Number, Lafayette	4045050000050		02240-T5	shawno	3378061296	2011-06-09		0.00	
Triumph Marine	5002128	Yes	LB Maggie	VSAT Terminal Standard-TM	4013055000000			shawno	Modem: 57125	2011-03-01		0.00	
Triumph Marine	5002128	Yes	LB Maggie	VSAT Dish, 1.2M Fixed-TM	4043055000000			shawno		2011-03-01		0.00	
Triumph Marine	5002128	Yes	LB Maggie	Phone Number, New Orleans-TM	4045055000050			shawno	Fax Number 9856331069	2011-03-01		0.00	
Triumph Marine	5002128	Yes	LB Maggie	Space Segment 256/128-TM	4013055000000			shawno		2011-03-01		1600.00	Month
Triumph Marine	5002128	Yes	LB Maggie	Phone Number, New Orleans-TM	4045055000050			shawno	9856644866	2011-03-01		0.00	
